,公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期
1888,22555003,統一超商股份有限公司,16833444,台北市第３９４分公司,臺北市士林區中山北路七段十四巷十九號Ｂ一樓,1,0880107,0880128
1890,22555003,統一超商股份有限公司,16833465,台北縣第３６６分公司,新北市新店區北宜路一段四十一-一號一樓,1,0880111,       
1895,22555003,統一超商股份有限公司,16833514,澎湖縣第３分公司,澎湖縣馬公市陽明里五鄰中華路五十六號一樓,1,0880107,       
1896,22555003,統一超商股份有限公司,16833520,台南縣第８６分公司,臺南市新營區民權路96號、96-1號1樓,1,0880107,0990415
1897,22555003,統一超商股份有限公司,16833535,台南縣第８７分公司,臺南市永康區埔園里二十四鄰中正路一０二號一樓,1,0880107,       
1901,22555003,統一超商股份有限公司,16834099,彰化縣第５０分公司,彰化縣彰化市大埔路405號1樓,1,0880114,1000726
1903,22555003,統一超商股份有限公司,16834443,台中市第十三分公司,臺中市沙鹿區四平街58號1樓,1,0880118,1080528
1904,22555003,統一超商股份有限公司,16834458,高雄市第１８１分公司,高雄市鼓山區南屏路五二七、五二九號一樓,1,0880118,1080716
1905,22555003,統一超商股份有限公司,16834773,台北縣第三六八分公司,新北市深坑區北深路三段二六三號一樓,1,0880121,0901203
1906,22555003,統一超商股份有限公司,16834788,新竹市第４８分公司,新竹市中華路二段64號1樓,1,0880121,0990602
1907,22555003,統一超商股份有限公司,16834794,台南市第一二一分公司,臺南市安南區州南里長和一街39號1樓,1,0880121,0960509
1908,22555003,統一超商股份有限公司,16834801,台南縣第八十八分公司,臺南市麻豆區小埤里二鄰苓子林十七號之十三,1,0880121,0880422
1910,22555003,統一超商股份有限公司,16834942,台北縣第三六九分公司,新北市中和區景南里景新街四六七巷二十二號一樓,1,0880126,1010831
1911,22555003,統一超商股份有限公司,16834957,新竹縣第二十五分公司,新竹縣竹東鎮東寧路一段一號,1,0880126,1010830
1912,22555003,統一超商股份有限公司,16834963,台中市第一四六分公司,臺中市西屯區青海路2段321、323、325號1樓,1,0880126,1020918
1915,22555003,統一超商股份有限公司,16834990,台南縣第八十九分公司,臺南市仁德區土庫里臺南縣仁德鄉太子路二三三號一樓,1,0880126,0880930
1919,22555003,統一超商股份有限公司,16835267,雲林縣第三十五分公司,雲林縣口湖鄉口湖村中正路1段222號1樓,1,0880128,1001214
1920,22555003,統一超商股份有限公司,16835560,台北縣第３７０分公司,新北市淡水區民生路五十四號一樓,1,0880202,       
1921,22555003,統一超商股份有限公司,16835576,台北縣第三七一分公司,新北市淡水區自強路375號1樓,1,0880202,0990707
1922,22555003,統一超商股份有限公司,16835581,台北縣第３７２分公司,新北市淡水區新春街142號1樓,1,0880202,0990513
1923,22555003,統一超商股份有限公司,16835597,台北縣第三七三分公司,新北市汐止區新台五路1段149號1樓,1,0880202,0991020
1925,22555003,統一超商股份有限公司,16835610,苗栗縣第二十七分公司,苗栗縣頭屋鄉尖豐路118、120號1樓,1,0880202,1000325
1929,22555003,統一超商股份有限公司,16835999,花蓮縣第２５分公司,花蓮縣花蓮市中山路183、185號1樓,1,0880208,1080718
1931,22555003,統一超商股份有限公司,16836012,台北市第４０１分公司,臺北市大安區大安路一段二一八號一樓,1,0880208,       
1932,22555003,統一超商股份有限公司,16836028,台北縣第三七五分公司,新北市新莊區福營里八鄰建國一路五十．五十二號一樓,1,0880208,1010831
1937,22555003,統一超商股份有限公司,16836358,台北市第４０２分公司,臺北市內湖區大湖山莊街219巷6、8號1樓,1,0880212,0990820
1938,22555003,統一超商股份有限公司,16836364,台北縣第三七六分公司,新北市新莊區福興里五工路七十號一樓,1,0880212,1010831
1939,22555003,統一超商股份有限公司,16836370,金門縣第二分公司,金門縣金城鎮民生路6號1樓,1,0880212,1010831
1940,22555003,統一超商股份有限公司,16836673,台北縣第三七八分公司,新北市土城區立德路七十、七十二號一樓,1,0880220,1010831
1941,22555003,統一超商股份有限公司,16836688,苗栗縣第二十八分公司,苗栗縣頭份市中正三路271號1樓、親民路1、3號1樓,1,0880220,1001228
1943,22555003,統一超商股份有限公司,16836701,台北縣第三七七分公司,新北市三重區龍門路二一七、二一九、二二一號一樓,1,0880220,1010831
1947,22555003,統一超商股份有限公司,16836982,高雄市第１８４分公司,高雄市前鎮區瑞昌里瑞隆路三一０、三一二號,1,0880301,1080716
1948,22555003,統一超商股份有限公司,16836998,台北市第４０４分公司,臺北市內湖區金龍里金龍路五號一樓,1,0880301,       
1951,22555003,統一超商股份有限公司,16837027,台南縣第九十三分公司,臺南市善化區北關里中山路518號,1,0880301,       
1952,22555003,統一超商股份有限公司,16837173,高雄市第１８５分公司,高雄市左營區新下里政德路一三０．一三二號一樓,1,0880303,1080716
1953,22555003,統一超商股份有限公司,16837188,台南縣第９５分公司,臺南市學甲區中正路一四三號,1,0880303,       
1954,22555003,統一超商股份有限公司,16837194,新竹縣第二十七分公司,新竹縣芎林鄉文山路529、531號1樓,1,0880303,0990422
1957,22555003,統一超商股份有限公司,16837618,桃園縣第一四五分公司,桃園市楊梅區校前路241號1樓,1,0880308,1010830
1959,22555003,統一超商股份有限公司,16837639,雲林縣第３６分公司,雲林縣麥寮鄉橋頭路二三四號,1,0880304,       
1961,22555003,統一超商股份有限公司,16837650,高雄市第四四四分公司,高雄市阿蓮區民生路92號1樓,1,0880304,1080710
1962,22555003,統一超商股份有限公司,16837666,高雄市第三八二分公司,高雄市鳥松區學堂路18、20號1樓,1,0880304,1080716
1963,22555003,統一超商股份有限公司,16837835,嘉義市第三十五分公司,嘉義市東區雲霄里民權路194、196、198號1樓,1,0880308,1000726
1964,22555003,統一超商股份有限公司,16837841,桃園縣第一四六分公司,桃園市中壢區南園二路63號1樓,1,0880308,1010830
1969,22555003,統一超商股份有限公司,16837997,高雄市第四○一分公司,高雄市鳳山區曹公里曹公路59號1樓,1,0880311,1080716
1970,22555003,統一超商股份有限公司,16838308,彰化縣第５１分公司,彰化縣芳苑鄉斗苑路芳苑段156-1號1樓,1,0880315,1080527
1971,22555003,統一超商股份有限公司,16838314,高雄市第１８６分公司,高雄市楠梓區軍校路六五八號一樓,1,0880315,1080716
1973,22555003,統一超商股份有限公司,16838335,台中市第三十四分公司,臺中市沙鹿區南陽路439號1樓,1,0880315,1080528
1974,22555003,統一超商股份有限公司,16838341,台中市第三十一分公司,臺中市太平區宜昌路400號1樓,1,0880315,1080528
1976,22555003,統一超商股份有限公司,16838362,台北縣第３８０分公司,新北市三芝區中興街一段2、6號1樓,1,0880315,0990831
1978,22555003,統一超商股份有限公司,16838813,台北縣第三八一分公司,新北市汐止區仁愛路143號1樓、臺北縣汐止市福安街51號1樓,1,0880319,0991223
1979,22555003,統一超商股份有限公司,16838829,彰化縣第５２分公司,彰化縣二林鎮大成路1段571號1樓,1,0880319,1080527
1982,22555003,統一超商股份有限公司,16839138,桃園縣第一四八分公司,桃園市八德區中華路157號1樓,1,0880322,1010830
1983,22555003,統一超商股份有限公司,16839144,桃園縣第一四九分公司,桃園市桃園區壽昌街20巷45、47號1樓,1,0880322,1010830
1986,22555003,統一超商股份有限公司,16839171,台中市第１４９分公司,臺中市南屯區向心南路928、930號1樓,1,0880322,1080528
1989,22555003,統一超商股份有限公司,16839290,台南縣第九十六分公司,臺南市佳里區忠孝路212號1樓,1,0880324,0990108
1990,22555003,統一超商股份有限公司,16839307,高雄市第一八七分公司,高雄市楠梓區後昌路722號1樓、慶昌街2-1號1樓,1,0880324,1021231
1992,22555003,統一超商股份有限公司,16839566,基隆市第三十二分公司,基隆市仁愛區孝三路89、91號1樓,1,0880329,0990512
1995,22555003,統一超商股份有限公司,16839778,台中市第四十一分公司,臺中市豐原區鐮村路462號1樓,1,0880406,1080528
1998,22555003,統一超商股份有限公司,16839931,新北市第三八五分公司,新北市板橋區瑞安街73、75號1樓,1,0880407,1000621
1999,22555003,統一超商股份有限公司,16839947,桃園縣第一五０分公司,桃園市龜山區公西里16鄰文化一路42號1樓,1,0880407,1010918
2000,22555003,統一超商股份有限公司,16839952,台中市第１５０分公司,臺中市南區工學路55、57號1樓,1,0880407,0990629
2004,22555003,統一超商股份有限公司,16839995,台北縣第三八三分公司,新北市中和區圓通路二九三號一樓,1,0880406,1010831
2005,22555003,統一超商股份有限公司,16840402,桃園縣第一五一分公司,桃園市桃園區龍安街77、79、81號1樓,1,0880412,0990603
2007,22555003,統一超商股份有限公司,16840923,台南縣第９７分公司,臺南市永康區鹽行里中正北路一二二號一樓,1,0880415,       
2008,22555003,統一超商股份有限公司,16840938,台南縣第９８分公司,臺南市善化區坐駕里中正路三八六號一樓,1,0880415,       
2009,22555003,統一超商股份有限公司,16840944,台中市第一二二分公司,臺中市豐原區圓環東路168、172號1樓,1,0880415,1000530
2010,22555003,統一超商股份有限公司,16840959,台北縣第三八六分公司,新北市板橋區景星里館前東路十五、十五-一、十七號一樓,1,0880415,1010831
2011,22555003,統一超商股份有限公司,16841057,高雄市第１８９分公司,高雄市左營區民族一路九八七號一樓,1,0880415,1080716
2012,22555003,統一超商股份有限公司,16841063,花蓮縣第二十七分公司,花蓮縣鳳林鎮中正路二段一四三、一四五號一樓,1,0880415,0880615
2013,22555003,統一超商股份有限公司,16841079,台北市第４１２分公司,臺北市大安區仁愛路四段二十七巷一號一樓,1,0880415,       
2014,22555003,統一超商股份有限公司,16841084,台北市第４１３分公司,臺北市信義區惠安里吳興街五二０號一樓,1,0880415,       
2015,22555003,統一超商股份有限公司,16841465,台北縣第三八七分公司,新北市三重區重新路四段四十五號一樓,1,0880417,1010831
2016,22555003,統一超商股份有限公司,16841471,桃園縣一五三分公司,桃園市觀音區中山路2段663號1樓,1,0880417,1010830
2018,22555003,統一超商股份有限公司,16841654,台北市第四一四分公司,臺北市大安區忠孝東路四段二一六巷六十八號一樓,1,0880421,       
2019,22555003,統一超商股份有限公司,16841660,台南市第一二三分公司,臺南市東區龍山里十二鄰東門路一段三六二號一樓,1,0880421,       
2020,22555003,統一超商股份有限公司,16841676,台南市第一二四分公司,臺南市北區大豐里和緯路五段七十六號一樓,1,0880421,       
2024,22555003,統一超商股份有限公司,16841991,桃園縣第一五五分公司,桃園市大園區中正東路102號,1,0880426,1010830
2025,22555003,統一超商股份有限公司,16842008,台中市第四十四分公司,臺中市太平區樹德路255號1樓,1,0880426,1080528
2026,22555003,統一超商股份有限公司,16842252,台北縣第三八九分公司,新北市三重區忠孝路二段六十三號,1,0880428,1010831
2029,22555003,統一超商股份有限公司,16842289,南投縣第二十八分公司,南投縣水里鄉民權路170號1樓,1,0880428,1080529
2030,22555003,統一超商股份有限公司,16842513,台北縣第三九一分公司,新北市淡水區沙崙路一三三號一樓,1,0880504,       
2031,22555003,統一超商股份有限公司,16842529,苗栗縣第三十分公司,苗栗縣竹南鎮竹南里民族路82號1樓、民權街47號1樓,1,0880504,1010831
2032,22555003,統一超商股份有限公司,16842534,嘉義縣第二十一分公司,嘉義縣民雄鄉興南村頭橋557-43、557-45、557-46號1樓,1,0880504,1010426
2034,22555003,統一超商股份有限公司,16843055,台北縣第三九二分公司,新北市中和區中山路二段三一七之一號一樓,1,0880506,1010831
2035,22555003,統一超商股份有限公司,16843061,台北縣第三九三分公司,新北市土城區裕民路五十七號一樓,1,0880506,1010831
2036,22555003,統一超商股份有限公司,16843077,桃園縣第一五六分公司,桃園市八德區建國路1075號1樓,1,0880506,1010830
2037,22555003,統一超商股份有限公司,16843082,桃園縣第一五七分公司,桃園市中壢區中央西路2段125號,1,0880506,1010830
2040,22555003,統一超商股份有限公司,16843111,台南縣第一００分公司,臺南市西港區慶安村新興街二十五-二號,1,0880506,       
2043,22555003,統一超商股份有限公司,16843148,屏東縣第五十一分公司,屏東縣潮州鎮三和里延平路89號1樓,1,0880506,1080716
2044,22555003,統一超商股份有限公司,16843153,屏東縣第五十二分公司,屏東縣恆春鎮南灣里南灣路122號1樓,1,0880506,1080716
2046,22555003,統一超商股份有限公司,16843604,台中市第一五三分公司,臺中市西區公益路157號1樓,1,0880513,1080528
2050,22555003,統一超商股份有限公司,16843647,高雄市第一九二分公司,高雄市三民區大豐一路151號1樓、2樓及153號1樓、2樓,1,0880513,1080716
2054,22555003,統一超商股份有限公司,16844006,新北市第三九四分公司,新北市新莊區中和街174、176號1樓,1,0880515,1000530
2055,22555003,統一超商股份有限公司,16844012,台南市第一二七分公司,臺南市安平區校前里建平七街六八九號,1,0880515,       
2056,22555003,統一超商股份有限公司,16844028,台南市第一二八分公司,臺南市東區崇德路二六九號一樓,1,0880515,       
2057,22555003,統一超商股份有限公司,16844152,宜蘭縣第二十二分公司,宜蘭縣五結鄉中正路二段一二七號一樓,1,0880519,       
2059,22555003,統一超商股份有限公司,16844174,台北縣第三九六分公司,新北市林口區文化二路1段378號1樓之1之2之3,1,0880519,0981014
2061,22555003,統一超商股份有限公司,16844195,台中市第一五四分公司,臺中市西屯區臺灣大道二段938、940號1樓,1,0880519,1020911
2064,22555003,統一超商股份有限公司,16844462,桃園縣第一六０分公司,桃園市桃園區文中路747號1樓,1,0880524,1010830
2065,22555003,統一超商股份有限公司,16844478,彰化縣第五十四分公司,彰化縣彰化市工校街21號1樓,1,0880524,1080527
2067,22555003,統一超商股份有限公司,16844499,高雄市第四三六分公司,高雄市路竹區華正路390號1樓,1,0880524,1080710
2071,22555003,統一超商股份有限公司,16845053,台北市第四一八分公司,臺北市大安區建國南路一段二十八、三十號一樓,1,0880531,       
2073,22555003,統一超商股份有限公司,16845075,台北市第四二０分公司,臺北市南港區研究院路一段九十九號一樓之十四,1,0880531,0880716
2074,22555003,統一超商股份有限公司,16845080,台北縣第三九八分公司,新北市汐止區臺北縣汐止鎮大同路三段三三二號一樓,1,0880531,       
2082,22555003,統一超商股份有限公司,16845650,台北縣第四００分公司,新北市板橋區溪福里金門街三０三、三０五號,1,0880608,1010831
2084,22555003,統一超商股份有限公司,16845672,桃園縣第一六二分公司,桃園市桃園區安慶街84、86號1樓,1,0880608,1010831
2086,22555003,統一超商股份有限公司,16845693,苗栗縣第三十一分公司,苗栗縣通霄鎮中正路19號1樓,1,0880608,1080531
2087,22555003,統一超商股份有限公司,16845700,台南市第一三二分公司,臺南市北區安民里海安路３段２號１樓,1,0880608,0950426
2088,22555003,統一超商股份有限公司,16845716,台南市第三十六分公司,臺南市永康區烏竹里自強路825-1號1樓,1,0880608,1000714
2090,22555003,統一超商股份有限公司,16846118,宜蘭縣第二十三分公司,宜蘭縣蘇澳鎮江夏路二十七號一樓,1,0880615,       
2091,22555003,統一超商股份有限公司,16846124,宜蘭縣第二十四分公司,宜蘭縣冬山鄉義成路3段2號1樓、永興路1段452號1樓,1,0880615,1001214
2093,22555003,統一超商股份有限公司,16846145,台北市第四二二分公司,臺北市內湖區成功路三段二０一號一樓,1,0880615,       
2096,22555003,統一超商股份有限公司,16846187,台北縣第四０二分公司,新北市中和區中興街162、164號1樓,1,0880615,0991227
2097,22555003,統一超商股份有限公司,16846594,台北市第四二三分公司,臺北市信義區松山路608、610號1樓,1,0880621,1080717
2098,22555003,統一超商股份有限公司,16846601,台北市第四二四分公司,臺北市內湖區康寧路3段99巷14號1樓、康寧路3段99巷12弄2號1樓,1,0880621,1000920
2100,22555003,統一超商股份有限公司,16846623,新北市第四○三分公司,新北市汐止區臺北縣汐止鎮伯爵街32號、34號1樓,1,0880621,1000630
2101,22555003,統一超商股份有限公司,16846638,高雄市第一九五分公司,高雄市楠梓區中陽里建楠路一三九號一樓,1,0880621,1080716
2104,22555003,統一超商股份有限公司,16847073,桃園縣第一六四分公司,桃園市蘆竹區濱海路一段40、42號1樓,1,0880624,1000701
2105,22555003,統一超商股份有限公司,16847088,桃園縣第一六五分公司,桃園市中壢區成章二街192號1樓,1,0880624,1010831
2106,22555003,統一超商股份有限公司,16847094,桃園縣第一六六分公司,桃園市龍潭區文化路12-3號1樓,1,0880624,0990430
2108,22555003,統一超商股份有限公司,16847117,台中市第五十五分公司,臺中市豐原區三民路93號1樓,1,0880624,1080531
2109,22555003,統一超商股份有限公司,16847123,台南市第一三三分公司,臺南市安平區華平里永華路二段五三二號,1,0880624,       
2111,22555003,統一超商股份有限公司,16847144,高雄市第四○三分公司,高雄市鳳山區文華里文衡路50號1樓,1,0880624,1000217
2113,22555003,統一超商股份有限公司,16847215,台北縣第四０四分公司,新北市淡水區北新路六十五號一樓,1,0880624,       
2115,22555003,統一超商股份有限公司,16847539,新竹縣第二十九分公司,新竹縣湖口鄉榮光路617號1樓,1,0880628,1090819
2117,22555003,統一超商股份有限公司,16847550,彰化縣第五十六分公司,彰化縣溪湖鎮彰水路4段79號1樓,1,0880628,1080527
2121,22555003,統一超商股份有限公司,16847593,台北市第四二六分公司,臺北市士林區福國路九十四號一樓,1,0880629,       
2122,22555003,統一超商股份有限公司,16847735,金門縣第三分公司,金門縣金湖鎮環島南路2號1樓,1,0880629,1080716
2125,22555003,統一超商股份有限公司,16848002,台北市第四二七分公司,臺北市南港區八德路四段778、780號1樓,1,0880701,1000822
2126,22555003,統一超商股份有限公司,16848018,台北縣第四０七分公司,新北市新店區安康路三段一九五號一樓,1,0880701,       
2129,22555003,統一超商股份有限公司,16848565,台北縣第一七六分公司,新北市新莊區新泰路472號1樓,1,0880707,0990128
2135,22555003,統一超商股份有限公司,16848832,台南縣第一０四分公司,臺南市玉井區中山路97號1樓,1,0880709,0990401
2137,22555003,統一超商股份有限公司,16848853,桃園縣第一七一分公司,桃園市龜山區文化二路28-1號、28-2、28-3號1樓,1,0880709,0981013
2140,22555003,統一超商股份有限公司,16849001,金門縣第四分公司,金門縣金城鎮民權路73號1樓、2樓，75號1樓、2樓，光前路85－2號1樓，85－3號1樓,1,0880712,1081202
2142,22555003,統一超商股份有限公司,16849121,桃園縣第一七三分公司,桃園市中壢區民族路三段400、402、406號1樓,1,0880713,1001214
2143,22555003,統一超商股份有限公司,16849136,宜蘭縣第二十六分公司,宜蘭縣宜蘭市光復路二十六號,1,0880713,       
2144,22555003,統一超商股份有限公司,16849142,台中市第一五七分公司,臺中市北區五權路387號1樓、五常街13、15號1樓,1,0880713,1080528
2146,22555003,統一超商股份有限公司,16849163,南投縣第三十分公司,南投縣竹山鎮集山路三段1089號1樓,1,0880713,1000124
2147,22555003,統一超商股份有限公司,22555284,臺北市第１分公司,臺北市中山北路六段１５０號１樓,1,0760618,       
2149,22555003,統一超商股份有限公司,22555307,臺北市第３分公司,臺北市石牌路二段７６號１樓,1,0760618,       
2150,22555003,統一超商股份有限公司,22555313,臺北市第４分公司,臺北市中山北路七段１７４號１樓,1,0760618,       
2151,22555003,統一超商股份有限公司,22555329,台北市第５分公司,臺北市北投區榮華三路３–１號１樓,1,0760618,0811020
2152,22555003,統一超商股份有限公司,22555334,台北市第６分公司,臺北市北投區石牌路一段126號1樓,1,0760618,1051230
2153,22555003,統一超商股份有限公司,22555340,台北市第７分公司,臺北市北投區中和街222號1樓,1,0760618,1051230
2154,22555003,統一超商股份有限公司,22555355,台北市第８分公司,臺北市士林區忠誠路二段7號1樓,1,0760618,1000401
2155,22555003,統一超商股份有限公司,22555361,台北市第九分公司,臺北市松山區八德路三段200、202號1樓,1,0760618,1080717
2159,22555003,統一超商股份有限公司,22555405,台北市第十三分公司,臺北市松山區八德路三段27號1樓,1,0760618,1051230
2160,22555003,統一超商股份有限公司,22555411,台北市第十四分公司,臺北市光復南路４７１號１樓,1,0760618,1011016
2162,22555003,統一超商股份有限公司,22555432,台北市第１６分公司,臺北市松信路１４５號１樓,1,0760618,0861205
2163,22555003,統一超商股份有限公司,22555448,臺北市第十七分公司,臺北市信義區忠孝東路五段386號1樓,1,0760618,1051230
2164,22555003,統一超商股份有限公司,22555453,臺北市第十八分公司,臺北市信義區基隆路二段22號1樓,1,0760618,1051230
2165,22555003,統一超商股份有限公司,22555469,台北市第十九分公司,臺北市信義區臺北市永吉路32、34號1樓,1,0760618,1000530
2166,22555003,統一超商股份有限公司,22555475,台北市第二十分公司,臺北市中坡南路三十八號１樓,1,0760618,0811020
2169,22555003,統一超商股份有限公司,22555502,台北市第二十三分公司,臺北市松山區民生東路五段65號1樓,1,0760618,1051230
2170,22555003,統一超商股份有限公司,22555518,台北市第二十四分公司,臺北市松山區延壽街422號1樓,1,0760618,1051230
2171,22555003,統一超商股份有限公司,22555524,台北市第二十五分公司,臺北市敦化北路149號1樓,1,0760618,1001214
2172,22555003,統一超商股份有限公司,22555539,台北市第二十六分公司,臺北市松山區八德路二段439號1樓,1,0760618,1051230
2173,22555003,統一超商股份有限公司,22555545,台北市第二十七分公司,臺北市松山區民權東路3段108號1樓,1,0760618,1060329
2175,22555003,統一超商股份有限公司,22555566,台北市第２９分公司,臺北市大安區永康街43號1樓,1,0760618,1051230
2177,22555003,統一超商股份有限公司,22555587,臺北市第３１分公司,臺北市忠孝東路三段２１７巷１弄２號１樓,1,0760618,       
2180,22555003,統一超商股份有限公司,22555616,台北市第三十四分公司,臺北市中正區新生南路一段126-7號1樓,1,0760618,0991222
2182,22555003,統一超商股份有限公司,22555637,台北市第三十六分公司,臺北市連雲街７２–１、２、３號１樓,1,0760618,0811020
2185,22555003,統一超商股份有限公司,22555664,台北市第３９分公司,臺北市大安區師大路87號1樓,1,0760618,1051230
2190,22555003,統一超商股份有限公司,22555714,臺北市第４４分公司,臺北市和平東路三段３０８巷３０號１樓,1,0760618,       
2192,22555003,統一超商股份有限公司,22555735,台北市第四十六分公司,臺北市大安區敦化南路1段236巷13號1樓,1,0760618,1051230
2193,22555003,統一超商股份有限公司,22555741,台北市第４７分公司,臺北市大安區信義路四段265巷12弄1號1樓,1,0760618,1051230
2196,22555003,統一超商股份有限公司,22555778,台北市第５０分公司,臺北市大安區安和路1段86號1樓,1,0760618,1051230
2197,22555003,統一超商股份有限公司,22555783,台北市第５１分公司,臺北市文山區忠順街一段26巷15號1樓,1,0760618,1000830
2200,22555003,統一超商股份有限公司,22555812,臺北市第五十四分公司,臺北市松山區南京東路三段303巷5號1樓、3弄2號1樓,1,0760622,1001025
2201,22555003,統一超商股份有限公司,22555828,台北市第五十五分公司,臺北市雙城街十六–１號１樓,1,0760622,0811020
2203,22555003,統一超商股份有限公司,22555849,台北市第五十七分公司,臺北市中山區農安街28-1號、28-2號1樓,1,0760622,1100324
2205,22555003,統一超商股份有限公司,22555860,台北市第五十九分公司,臺北市大同區重慶北路3段258、260、262號1樓,1,0760622,1071123
2207,22555003,統一超商股份有限公司,22555881,臺北市第６１分公司,臺北市民權西路３８號１樓,1,0760622,       
2209,22555003,統一超商股份有限公司,22555904,台北市第六十三分公司,臺北市中正區青島東路4號1樓,1,0760622,1051230
2210,22555003,統一超商股份有限公司,22555910,台北市第六十四分公司,臺北市中正區武昌街一段1-2號1樓,1,0760622,1000809
2211,22555003,統一超商股份有限公司,22555926,台北市第六十五分公司,臺北市士林區中正路220、222號1樓,1,0760622,1051230
2212,22555003,統一超商股份有限公司,22555931,台北市第六十六分公司,臺北市中華商場義棟六十七號１樓,1,0760622,0811020
2214,22555003,統一超商股份有限公司,22555952,台北市第六十八分公司,臺北市中正區金山南路一段108號1樓,1,0760622,1051230
2215,22555003,統一超商股份有限公司,22555968,台北市第六十九分公司,臺北市萬華區康定街203、205號1樓,1,0760622,1000530
2217,22555003,統一超商股份有限公司,22555989,台北市第七十一分公司,臺北市中山北路一段１０５巷８號１樓,1,0760622,0811020
2219,22555003,統一超商股份有限公司,22656001,臺北市第７３分公司,臺北市南京東路一段１３２巷２１–１號１樓,1,0760622,       
2221,22555003,統一超商股份有限公司,22656023,臺北市第７５分公司,臺北市長安東路二段８１號１樓,1,0760622,       
2223,22555003,統一超商股份有限公司,22656044,台北市第七十七分公司,臺北市中山區天津街65號1樓,1,0760622,1051230
2227,22555003,統一超商股份有限公司,22656086,台北市第八十一分公司,臺北市中山區民生東路2段111、113號1樓,1,0760622,1070903
2230,22555003,統一超商股份有限公司,22656115,台北市第八十四分公司,臺北市龍江路２４４號１樓,1,0760622,0811020
2232,22555003,統一超商股份有限公司,22656136,台北市第八十六分公司,臺北市中山區林森北路500號1樓,1,0760622,1051215
2233,22555003,統一超商股份有限公司,22656142,台北市第八七分公司,臺北市忠孝東路四段五六０號一一樓,1,0760629,       
2235,22555003,統一超商股份有限公司,22656163,台北市第八十九分公司,臺北市中山區合江街58巷1號1樓：60、60-1號1樓,1,0760622,1000328
2237,22555003,統一超商股份有限公司,22656184,台北縣第一分公司,新北市新店區百忍街四十三巷二十三弄１號１樓,1,0760622,0811020
2238,22555003,統一超商股份有限公司,22656190,新北市第二分公司,新北市新店區三民路179號1樓,1,0760622,1001209
2239,22555003,統一超商股份有限公司,22656207,新北市第三分公司,新北市新店區三民路50、52號1樓,1,0760622,1000726
2240,22555003,統一超商股份有限公司,22656213,台北縣第四分公司,新北市新店區中正路236號1樓,1,0760622,1051216
2241,22555003,統一超商股份有限公司,22656229,台北縣第五分公司,新北市淡水區中正東路3號1樓,1,0760622,1051212
2242,22555003,統一超商股份有限公司,22656234,臺北縣第６分公司,新北市中和區中和路２０２號１樓,1,0760622,       
2243,22555003,統一超商股份有限公司,22656240,台北縣第七分公司,新北市新莊區中正路516-1號1樓,1,0760622,1060710
2244,22555003,統一超商股份有限公司,22656255,台北縣第八分公司,新北市永和區竹林路２１１號１樓,1,0760622,0811020
2246,22555003,統一超商股份有限公司,22656277,臺中市第２分公司,臺中市西屯逢甲路１０號１樓,1,0760622,       
2247,22555003,統一超商股份有限公司,22656282,台中市第３分公司,臺中市西區美村路一段542、546號1樓,1,0760611,1000725
2250,22555003,統一超商股份有限公司,22656311,台中市第６分公司,臺中市北區進化北路297號1樓,1,0760611,1051226
2251,22555003,統一超商股份有限公司,22656327,臺中市第７分公司,臺中市西屯路二段２８０號１樓,1,0760622,       
2252,22555003,統一超商股份有限公司,22656332,臺中市第８分公司,臺中市自治街１７號１樓,1,0760622,       
2253,22555003,統一超商股份有限公司,22656348,台中市第九分公司,臺中市北區學士路67、6號1樓,1,0760611,0991224
2255,22555003,統一超商股份有限公司,22656369,臺中市第十一分公司,臺中市中區臺中市光榮里篤行路１２０、１２２號１樓,1,0760722,1010830
2256,22555003,統一超商股份有限公司,22656375,台中市第十二分公司,臺中市北屯路三十七號１樓,1,0760622,0811020
2260,22555003,統一超商股份有限公司,22656419,台南市第二分公司,臺南市安南區安和路五段166、168號1樓,1,0760622,1051227
2263,22555003,統一超商股份有限公司,22656446,台南市第五分公司,臺南市中西區康樂街223號1樓,1,0760622,0990531
2264,22555003,統一超商股份有限公司,22656451,台南市第六分公司,臺南市金華路三段五十四號１樓,1,0760622,0811020
2265,22555003,統一超商股份有限公司,22656467,台南市第七分公司,臺南市中西區青年路134號1樓,1,0760622,1051227
2266,22555003,統一超商股份有限公司,22656473,臺南市第８分公司,臺南市中華路一段６１２號１樓,1,0760622,       
2268,22555003,統一超商股份有限公司,22656494,台南市第十分公司,臺南市北區北園街78、78-1、78-2、78-3號1樓,1,0760622,0981103
2270,22555003,統一超商股份有限公司,22656516,台南市第十二分公司,臺南市北區公園路1072之1、2、3號1樓,1,0760622,1051227
2271,22555003,統一超商股份有限公司,22656522,台南市第十三分公司,臺南市東區長榮路三段139、141、143號1樓,1,0760622,1051227
2272,22555003,統一超商股份有限公司,22656537,台南市第十四分公司,臺南市東區林森路二段84、86號1樓,1,0760622,1051227
2273,22555003,統一超商股份有限公司,22656543,台南市第十五分公司,臺南市東區青年路416號1樓,1,0760622,1051227
2274,22555003,統一超商股份有限公司,22656558,台南市第十六分公司,臺南市北區公園路599之11號1樓,1,0760622,1051227
2275,22555003,統一超商股份有限公司,22656564,臺南縣第１分公司,臺南縣永康鄉�\行村中正路３３１號１樓,1,0760622,       
